gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,costat,mkvaltq
007906,20170531,2016,4,INDL,C,D,STD,NKE,USD,2017Q2,2016Q4,A,87062.5700
007906,20170831,2017,1,INDL,C,D,STD,NKE,USD,2017Q3,2017Q1,A,86449.9700
007906,20171130,2017,2,INDL,C,D,STD,NKE,USD,2017Q4,2017Q2,A,98122.0800
007906,20180228,2017,3,INDL,C,D,STD,NKE,USD,2018Q1,2017Q3,A,108521.5700
007906,20180531,2017,4,INDL,C,D,STD,NKE,USD,2018Q2,2017Q4,A,114951.8000
007906,20180831,2018,1,INDL,C,D,STD,NKE,USD,2018Q3,2018Q1,A,130615.8000
007906,20181130,2018,2,INDL,C,D,STD,NKE,USD,2018Q4,2018Q2,A,118464.2400
007906,20190228,2018,3,INDL,C,D,STD,NKE,USD,2019Q1,2018Q3,A,134853.2900
007906,20190531,2018,4,INDL,C,D,STD,NKE,USD,2019Q2,2018Q4,A,120955.5200
007906,20190831,2019,1,INDL,C,D,STD,NKE,USD,2019Q3,2019Q1,A,131820.0000
007906,20191130,2019,2,INDL,C,D,STD,NKE,USD,2019Q4,2019Q2,A,145750.9100
007906,20200229,2019,3,INDL,C,D,STD,NKE,USD,2020Q1,2019Q3,A,138985.9000
007906,20200531,2019,4,INDL,C,D,STD,NKE,USD,2020Q2,2019Q4,A,153587.6400
007906,20200831,2020,1,INDL,C,D,STD,NKE,USD,2020Q3,2020Q1,A,175107.8500
007912,20100331,2010,1,INDL,C,D,STD,NBL,USD,2010Q1,2010Q1,A,12848.0000
007912,20100630,2010,2,INDL,C,D,STD,NBL,USD,2010Q2,2010Q2,A,10618.0800
007912,20100930,2010,3,INDL,C,D,STD,NBL,USD,2010Q3,2010Q3,A,13215.8400
007912,20101231,2010,4,INDL,C,D,STD,NBL,USD,2010Q4,2010Q4,A,15218.0832
007912,20110331,2011,1,INDL,C,D,STD,NBL,USD,2011Q1,2011Q1,A,17107.0500
007912,20110630,2011,2,INDL,C,D,STD,NBL,USD,2011Q2,2011Q2,A,15864.5100
007912,20110930,2011,3,INDL,C,D,STD,NBL,USD,2011Q3,2011Q3,A,12531.6000
007912,20111231,2011,4,INDL,C,D,STD,NBL,USD,2011Q4,2011Q4,A,16793.8688
007912,20120331,2012,1,INDL,C,D,STD,NBL,USD,2012Q1,2012Q1,A,17502.6200
007912,20120630,2012,2,INDL,C,D,STD,NBL,USD,2012Q2,2012Q2,A,15182.7800
007912,20120930,2012,3,INDL,C,D,STD,NBL,USD,2012Q3,2012Q3,A,16595.0900
007912,20121231,2012,4,INDL,C,D,STD,NBL,USD,2012Q4,2012Q4,A,18269.8588
007912,20130331,2013,1,INDL,C,D,STD,NBL,USD,2013Q1,2013Q1,A,20818.8000
007912,20130630,2013,2,INDL,C,D,STD,NBL,USD,2013Q2,2013Q2,A,21674.4400
007912,20130930,2013,3,INDL,C,D,STD,NBL,USD,2013Q3,2013Q3,A,24190.6100
007912,20131231,2013,4,INDL,C,D,STD,NBL,USD,2013Q4,2013Q4,A,24672.3026
007912,20140331,2014,1,INDL,C,D,STD,NBL,USD,2014Q1,2014Q1,A,25787.5200
007912,20140630,2014,2,INDL,C,D,STD,NBL,USD,2014Q2,2014Q2,A,28195.4400
007912,20140930,2014,3,INDL,C,D,STD,NBL,USD,2014Q3,2014Q3,A,24883.0400
007912,20141231,2014,4,INDL,C,D,STD,NBL,USD,2014Q4,2014Q4,A,17297.3890
007912,20150331,2015,1,INDL,C,D,STD,NBL,USD,2015Q1,2015Q1,A,19071.0000
007912,20150630,2015,2,INDL,C,D,STD,NBL,USD,2015Q2,2015Q2,A,16645.2000
007912,20150930,2015,3,INDL,C,D,STD,NBL,USD,2015Q3,2015Q3,A,13007.5800
007912,20151231,2015,4,INDL,C,D,STD,NBL,USD,2015Q4,2015Q4,A,14218.9435
007912,20160331,2016,1,INDL,C,D,STD,NBL,USD,2016Q1,2016Q1,A,13600.5300
007912,20160630,2016,2,INDL,C,D,STD,NBL,USD,2016Q2,2016Q2,A,15531.7100
007912,20160930,2016,3,INDL,C,D,STD,NBL,USD,2016Q3,2016Q3,A,15475.4200
007912,20161231,2016,4,INDL,C,D,STD,NBL,USD,2016Q4,2016Q4,A,16495.1659
007912,20170331,2017,1,INDL,C,D,STD,NBL,USD,2017Q1,2017Q1,A,14937.9000
007912,20170630,2017,2,INDL,C,D,STD,NBL,USD,2017Q2,2017Q2,A,13867.0000
007912,20170930,2017,3,INDL,C,D,STD,NBL,USD,2017Q3,2017Q3,A,13896.4000
007912,20171231,2017,4,INDL,C,D,STD,NBL,USD,2017Q4,2017Q4,A,14277.3178
007912,20180331,2018,1,INDL,C,D,STD,NBL,USD,2018Q1,2018Q1,A,14816.7000
007912,20180630,2018,2,INDL,C,D,STD,NBL,USD,2018Q2,2018Q2,A,17181.3600
007912,20180930,2018,3,INDL,C,D,STD,NBL,USD,2018Q3,2018Q3,A,15095.9600
007912,20181231,2018,4,INDL,C,D,STD,NBL,USD,2018Q4,2018Q4,A,9046.1283
007912,20190331,2019,1,INDL,C,D,STD,NBL,USD,2019Q1,2019Q1,A,11944.5900
007912,20190630,2019,2,INDL,C,D,STD,NBL,USD,2019Q2,2019Q2,A,10819.2000
007912,20190930,2019,3,INDL,C,D,STD,NBL,USD,2019Q3,2019Q3,A,10848.1800
007912,20191231,2019,4,INDL,C,D,STD,NBL,USD,2019Q4,2019Q4,A,12045.7606
007912,20200331,2020,1,INDL,C,D,STD,NBL,USD,2020Q1,2020Q1,A,2929.4000
007912,20200630,2020,2,INDL,C,D,STD,NBL,USD,2020Q2,2020Q2,A,4345.6000
007922,20100131,2009,4,INDL,C,D,STD,JWN,USD,2009Q4,2009Q4,A,7519.3580
007922,20100430,2010,1,INDL,C,D,STD,JWN,USD,2010Q1,2010Q1,A,9047.1370
007922,20100731,2010,2,INDL,C,D,STD,JWN,USD,2010Q2,2010Q2,A,7449.4000
007922,20101031,2010,3,INDL,C,D,STD,JWN,USD,2010Q3,2010Q3,A,8418.2860
007922,20110131,2010,4,INDL,C,D,STD,JWN,USD,2010Q4,2010Q4,A,8977.2400
007922,20110430,2011,1,INDL,C,D,STD,JWN,USD,2011Q1,2011Q1,A,10451.4900
007922,20110731,2011,2,INDL,C,D,STD,JWN,USD,2011Q2,2011Q2,A,10744.2720
007922,20111031,2011,3,INDL,C,D,STD,JWN,USD,2011Q3,2011Q3,A,10649.9690
007922,20120131,2011,4,INDL,C,D,STD,JWN,USD,2011Q4,2011Q4,A,10251.2880
007922,20120430,2012,1,INDL,C,D,STD,JWN,USD,2012Q1,2012Q1,A,11652.3960
007922,20120731,2012,2,INDL,C,D,STD,JWN,USD,2012Q2,2012Q2,A,10903.7960
007922,20121031,2012,3,INDL,C,D,STD,JWN,USD,2012Q3,2012Q3,A,11393.7390
007922,20130131,2012,4,INDL,C,D,STD,JWN,USD,2012Q4,2012Q4,A,10880.3100
007922,20130430,2013,1,INDL,C,D,STD,JWN,USD,2013Q1,2013Q1,A,11035.0500
007922,20130731,2013,2,INDL,C,D,STD,JWN,USD,2013Q2,2013Q2,A,11972.4200
007922,20131031,2013,3,INDL,C,D,STD,JWN,USD,2013Q3,2013Q3,A,11682.8040
007922,20140131,2013,4,INDL,C,D,STD,JWN,USD,2013Q4,2013Q4,A,10984.4400
007922,20140430,2014,1,INDL,C,D,STD,JWN,USD,2014Q1,2014Q1,A,11600.3040
007922,20140731,2014,2,INDL,C,D,STD,JWN,USD,2014Q2,2014Q2,A,13056.7780
007922,20141031,2014,3,INDL,C,D,STD,JWN,USD,2014Q3,2014Q3,A,13803.1610
007922,20150131,2014,4,INDL,C,D,STD,JWN,USD,2014Q4,2014Q4,A,14485.6200
007922,20150430,2015,1,INDL,C,D,STD,JWN,USD,2015Q1,2015Q1,A,14431.9600
007922,20150731,2015,2,INDL,C,D,STD,JWN,USD,2015Q2,2015Q2,A,14361.5420
007922,20151031,2015,3,INDL,C,D,STD,JWN,USD,2015Q3,2015Q3,A,12089.9340
007922,20160131,2015,4,INDL,C,D,STD,JWN,USD,2015Q4,2015Q4,A,8518.8500
007922,20160430,2016,1,INDL,C,D,STD,JWN,USD,2016Q1,2016Q1,A,8865.9420
007922,20160731,2016,2,INDL,C,D,STD,JWN,USD,2016Q2,2016Q2,A,7665.0590
007922,20161031,2016,3,INDL,C,D,STD,JWN,USD,2016Q3,2016Q3,A,9006.4000
007922,20170131,2016,4,INDL,C,D,STD,JWN,USD,2016Q4,2016Q4,A,7517.4000
007922,20170430,2017,1,INDL,C,D,STD,JWN,USD,2017Q1,2017Q1,A,8012.8200
007922,20170731,2017,2,INDL,C,D,STD,JWN,USD,2017Q2,2017Q2,A,8072.3340
007922,20171031,2017,3,INDL,C,D,STD,JWN,USD,2017Q3,2017Q3,A,6605.6900
007922,20180131,2017,4,INDL,C,D,STD,JWN,USD,2017Q4,2017Q4,A,8234.7700
007922,20180430,2018,1,INDL,C,D,STD,JWN,USD,2018Q1,2018Q1,A,8483.9680
007922,20180731,2018,2,INDL,C,D,STD,JWN,USD,2018Q2,2018Q2,A,8778.6750
007922,20181031,2018,3,INDL,C,D,STD,JWN,USD,2018Q3,2018Q3,A,11108.5530
007922,20190131,2018,4,INDL,C,D,STD,JWN,USD,2018Q4,2018Q4,A,7314.2160
007922,20190430,2019,1,INDL,C,D,STD,JWN,USD,2019Q1,2019Q1,A,6341.6920
007922,20190731,2019,2,INDL,C,D,STD,JWN,USD,2019Q2,2019Q2,A,5128.7390
007922,20191031,2019,3,INDL,C,D,STD,JWN,USD,2019Q3,2019Q3,A,5571.6800
007922,20200131,2019,4,INDL,C,D,STD,JWN,USD,2019Q4,2019Q4,A,5735.4160
007922,20200430,2020,1,INDL,C,D,STD,JWN,USD,2020Q1,2020Q1,A,2948.4600
007922,20200731,2020,2,INDL,C,D,STD,JWN,USD,2020Q2,2020Q2,A,2150.6990
007922,20201031,2020,3,INDL,C,D,STD,JWN,USD,2020Q3,2020Q3,A,1908.1700
007923,20100331,2010,1,INDL,C,D,STD,NSC,USD,2010Q1,2010Q1,A,20682.4298
007923,20100630,2010,2,INDL,C,D,STD,NSC,USD,2010Q2,2010Q2,A,19555.0258
007923,20100930,2010,3,INDL,C,D,STD,NSC,USD,2010Q3,2010Q3,A,21624.2677
007923,20101231,2010,4,INDL,C,D,STD,NSC,USD,2010Q4,2010Q4,A,22449.5437
007923,20110331,2011,1,INDL,C,D,STD,NSC,USD,2011Q1,2011Q1,A,24467.3416
007923,20110630,2011,2,INDL,C,D,STD,NSC,USD,2011Q2,2011Q2,A,26058.7058
007923,20110930,2011,3,INDL,C,D,STD,NSC,USD,2011Q3,2011Q3,A,20509.1881
007923,20111231,2011,4,INDL,C,D,STD,NSC,USD,2011Q4,2011Q4,A,24071.9240
007923,20120331,2012,1,INDL,C,D,STD,NSC,USD,2012Q1,2012Q1,A,21444.9783
007923,20120630,2012,2,INDL,C,D,STD,NSC,USD,2012Q2,2012Q2,A,22931.7351
007923,20120930,2012,3,INDL,C,D,STD,NSC,USD,2012Q3,2012Q3,A,20109.8161
007923,20121231,2012,4,INDL,C,D,STD,NSC,USD,2012Q4,2012Q4,A,19419.8626
007923,20130331,2013,1,INDL,C,D,STD,NSC,USD,2013Q1,2013Q1,A,24286.9830
007923,20130630,2013,2,INDL,C,D,STD,NSC,USD,2013Q2,2013Q2,A,22663.3855
007923,20130930,2013,3,INDL,C,D,STD,NSC,USD,2013Q3,2013Q3,A,23894.1885
007923,20131231,2013,4,INDL,C,D,STD,NSC,USD,2013Q4,2013Q4,A,28673.1447
007923,20140331,2014,1,INDL,C,D,STD,NSC,USD,2014Q1,2014Q1,A,30088.3018
007923,20140630,2014,2,INDL,C,D,STD,NSC,USD,2014Q2,2014Q2,A,31889.3305
007923,20140930,2014,3,INDL,C,D,STD,NSC,USD,2014Q3,2014Q3,A,34533.7272
007923,20141231,2014,4,INDL,C,D,STD,NSC,USD,2014Q4,2014Q4,A,33786.1864
007923,20150331,2015,1,INDL,C,D,STD,NSC,USD,2015Q1,2015Q1,A,31375.0591
007923,20150630,2015,2,INDL,C,D,STD,NSC,USD,2015Q2,2015Q2,A,26329.1683
007923,20150930,2015,3,INDL,C,D,STD,NSC,USD,2015Q3,2015Q3,A,22810.7480
007923,20151231,2015,4,INDL,C,D,STD,NSC,USD,2015Q4,2015Q4,A,25190.4791
007923,20160331,2016,1,INDL,C,D,STD,NSC,USD,2016Q1,2016Q1,A,24620.1885
007923,20160630,2016,2,INDL,C,D,STD,NSC,USD,2016Q2,2016Q2,A,24989.9115
007923,20160930,2016,3,INDL,C,D,STD,NSC,USD,2016Q3,2016Q3,A,28335.8905
007923,20161231,2016,4,INDL,C,D,STD,NSC,USD,2016Q4,2016Q4,A,31385.4733
007923,20170331,2017,1,INDL,C,D,STD,NSC,USD,2017Q1,2017Q1,A,32447.0025
007923,20170630,2017,2,INDL,C,D,STD,NSC,USD,2017Q2,2017Q2,A,35071.7494
007923,20170930,2017,3,INDL,C,D,STD,NSC,USD,2017Q3,2017Q3,A,37840.3438
007923,20171231,2017,4,INDL,C,D,STD,NSC,USD,2017Q4,2017Q4,A,41174.3493
007923,20180331,2018,1,INDL,C,D,STD,NSC,USD,2018Q1,2018Q1,A,38363.5528
007923,20180630,2018,2,INDL,C,D,STD,NSC,USD,2018Q2,2018Q2,A,42248.1261
007923,20180930,2018,3,INDL,C,D,STD,NSC,USD,2018Q3,2018Q3,A,49158.6335
007923,20181231,2018,4,INDL,C,D,STD,NSC,USD,2018Q4,2018Q4,A,40091.3749
007923,20190331,2019,1,INDL,C,D,STD,NSC,USD,2019Q1,2019Q1,A,49706.5726
007923,20190630,2019,2,INDL,C,D,STD,NSC,USD,2019Q2,2019Q2,A,52504.9173
007923,20190930,2019,3,INDL,C,D,STD,NSC,USD,2019Q3,2019Q3,A,46845.8060
007923,20191231,2019,4,INDL,C,D,STD,NSC,USD,2019Q4,2019Q4,A,50067.0977
007923,20200331,2020,1,INDL,C,D,STD,NSC,USD,2020Q1,2020Q1,A,37402.1340
007923,20200630,2020,2,INDL,C,D,STD,NSC,USD,2020Q2,2020Q2,A,44789.4871
007923,20200930,2020,3,INDL,C,D,STD,NSC,USD,2020Q3,2020Q3,A,54350.2502
007970,20100331,2010,1,INDL,C,D,STD,ES,USD,2010Q1,2010Q1,A,4863.8384
007970,20100630,2010,2,INDL,C,D,STD,ES,USD,2010Q2,2010Q2,A,4486.9770
007970,20100930,2010,3,INDL,C,D,STD,ES,USD,2010Q3,2010Q3,A,5212.5996
007970,20101231,2010,4,INDL,C,D,STD,ES,USD,2010Q4,2010Q4,A,5625.1622
007970,20110331,2011,1,INDL,C,D,STD,ES,USD,2011Q1,2011Q1,A,6115.4462
007970,20110630,2011,2,INDL,C,D,STD,ES,USD,2011Q2,2011Q2,A,6218.9704
007970,20110930,2011,3,INDL,C,D,STD,ES,USD,2011Q3,2011Q3,A,5956.1510
007970,20111231,2011,4,INDL,C,D,STD,ES,USD,2011Q4,2011Q4,A,6390.1251
007970,20120331,2012,1,INDL,C,D,STD,ES,USD,2012Q1,2012Q1,A,6589.8022
007970,20120630,2012,2,INDL,C,D,STD,ES,USD,2012Q2,2012Q2,A,12177.6466
